mz	time	VT_120305_122	VT_120229_074	VT_120302_068	VT_120307_026	VT_120218_092	VT_120218_020	VT_120305_074	VT_120229_020	VT_120305_086	VT_120306_032	VT_120306_110	VT_120307_098	VT_120222_116	VT_120217_020	VT_120229_122	VT_120302_020	VT_120301_020	VT_120217_110	VT_120229_128	VT_120301_056	VT_120306_020	VT_120306_086	VT_120218_104	VT_120229_068	VT_120218_014	VT_120218_044	VT_120218_110	VT_120218_122	VT_120302_098	VT_120305_080	VT_120217_068	VT_120306_014	VT_120305_026	VT_120305_032	VT_120217_014	VT_120217_104	VT_120302_044	VT_120222_080	VT_120222_098	VT_120218_098	VT_120306_026	VT_120217_026	VT_120222_008	VT_120217_044	VT_120306_008	VT_120301_050	VT_120307_056	VT_120217_086	VT_120305_008	VT_120229_044
386.2745953	380	43339	43560	66826	61466	42735	60054	22795	71955	35771	59842	43130	94622	53760	24844	37749	72661	76322	190341	66405	28036	13746	48532	10040	52861	57216	85183	29646	34431	50801	128335	37198	52675	72532	51039	196317	28872	51930	31577	37085	44831	42498	61074	60256	63309	46280	70244	95586	46213	65738	77703
386.2874543	282	25265	22229	16023	77304	 	 	80633	20826	40732	 	38481	2359	 	143867	140163	29340	82092	113077	47830	20426	31158	15822	45282	42057	47602	21300	272838	42002	109247	 	45901	 	 	2573	 	 	 	164202	 	19179	10603	4727	 	 	158779	87517	53976	24703	92937	45384
386.7122729	57	302835	317526	275395	248353	298925	317459	156303	254428	345836	207727	156722	78516	186185	215329	302228	252732	177355	175962	176618	252588	344158	130778	282624	327264	265050	201025	209345	266682	187900	311485	211914	256330	119163	190609	148189	210444	135846	207096	196289	279951	341707	153586	 	183783	269230	202304	256536	267955	178796	276350
386.9398951	54	194175	 	 	201244	228460	144124	 	 	203326	56580	160313	47193	 	120301	203690	242519	69015	117427	185774	122353	155778	19146	150691	158926	125179	165537	115119	129679	 	189144	47891	110619	45210	103131	 	268793	 	180771	120015	140358	179469	54112	 	326373	226903	121922	104406	198516	 	99546
386.9720928	94	52457	5051	11105	3282	11042	196216	 	40814	21019	 	29961	97136	 	22522	12729	5430	7244	25608	23514	12246	 	25086	15317	49660	 	 	31067	 	6168	 	24571	 	68212	28158	31829	126963	13556	370	22493	 	 	19028	 	21230	 	4681	 	 	9444	43719
387.1777355	331	296833	317661	215325	264321	218908	205057	204116	 	183593	295290	226520	264930	244711	191769	186252	201799	 	177970	 	 	202905	242026	208621	 	204564	199359	428783	217397	180032	195693	247862	159182	197475	211349	221668	208116	200988	353882	232234	213026	215394	232239	 	224632	194014	 	190515	218652	201230	184876
387.1896711	344	325831	250712	299604	266019	233580	324462	220246	424740	228179	272272	212274	424094	359762	246636	266372	289391	251761	224788	264543	357142	297164	271398	494809	424641	379107	223225	228098	363554	262051	500792	347815	244422	255043	427169	299305	257919	439386	422007	367712	375707	378801	479088	39504	311280	347000	535550	273869	366252	255104	312608
387.2504587	321	171964	122539	154785	275954	145281	96752	58500	129765	241335	66619	133478	31269	428110	29057	40503	26928	94873	167857	177141	112025	160382	138354	202523	144443	56137	86001	226013	89848	231581	96459	169608	61917	58181	33439	375538	121786	26107	101311	226783	110388	33528	138385	 	202188	95183	366824	183815	41445	275277	229053
387.2866267	415	 	 	86828	91043	25147	27080	29344	63117	 	42756	38078	69364	25964	 	104416	6706	109331	239421	22583	 	23891	135183	 	32936	82450	13937	15135	24923	66795	 	86035	153105	35146	146590	168661	 	58887	68894	 	89440	60272	 	 	 	133360	109851	46745	1717	54680	128060
387.3078405	513	56051	22152	43461	27300	38408	26327	36595	40656	24292	44515	24726	36923	39636	27719	24778	21375	26761	25394	31031	26178	24336	24438	28294	42409	40732	31038	23845	21343	36042	24529	38860	44564	26675	19619	37972	21921	48635	17309	33573	31067	32430	27057	 	15894	45958	40114	13558	27642	25569	29908
387.9771149	83	39626	73771	77095	57715	66527	57994	40808	83536	52445	88887	64496	29362	121075	85559	99526	57920	70999	50901	64008	64568	48397	23843	50521	97285	73185	60221	51278	54659	53501	60835	37913	33499	46181	61107	47717	58902	90944	65081	74233	39192	32470	58570	 	108752	89593	86026	77006	63023	47052	60412
388.1811133	330	17964	29616	41917	66142	32522	30475	29526	41349	27181	33721	40679	42169	30673	 	42719	28656	46453	39751	38752	41496	33696	42422	35266	58340	32284	49906	31613	32242	34838	42517	 	27970	33102	51864	 	34085	47459	63269	33870	32314	33087	 	 	 	35285	43655	41693	30060	34759	41954
388.1940829	355	39454	37931	45098	63690	93141	44373	60587	40948	76327	32614	45393	89979	47929	36345	36949	41094	44080	33027	43930	42398	32354	40127	62738	86633	38353	52999	55801	44697	45942	46560	27109	12028	42033	49681	93976	46798	59134	60960	101535	55590	30303	68064	 	60046	50479	68627	37002	91217	44786	53448
388.2537878	318	20741	27201	38497	71061	28522	58580	 	25497	46657	 	22856	15280	83222	 	40641	 	22380	53014	38840	25920	26553	24150	44117	28908	48461	33116	53873	16259	53651	6211	21595	 	51869	 	78128	16658	 	33025	41931	20790	 	26595	 	28791	26518	84021	41859	 	50113	59794
388.3030825	292	41556	 	14792	14696	 	 	 	24472	 	 	20055	18473	6243	 	11948	 	16915	33746	15201	15848	 	6570	 	23656	 	66140	14307	25891	20364	 	28964	 	 	 	7973	 	 	30871	45326	44949	 	 	 	 	 	34940	15180	 	44022	32716
388.3910268	434	405475	1943657	561526	360240	655069	643092	68503	471173	 	1549590	583603	563907	 	704446	714658	494412	325104	588859	683278	333788	159852	435551	505930	408019	650934	2269852	623032	508009	640699	226489	563724	511678	 	241434	697173	772845	1347466	147323	 	672354	2615626	654802	 	757824	802373	268412	69261	456752	31713	490580
388.7094304	57	633143	488373	535185	416586	495481	548463	391385	564690	624928	428461	383025	234610	458407	456442	577033	468553	419686	354836	432511	478044	637282	299961	550564	631947	520743	480629	443178	592647	421816	632378	452725	488185	249041	395858	257255	533216	374462	395440	416273	508236	683208	217048	 	364372	574164	407923	380113	634218	397547	534610
388.8552142	47	75816	156765	104931	120198	230103	57267	78092	120569	68978	64744	148608	113166	45146	52844	83371	70696	34366	56189	154180	42059	 	64723	92684	 	45863	23930	72232	74941	128667	38292	64029	 	29953	130416	51791	111618	50550	67364	71859	209675	204523	42749	 	89108	36095	33051	54609	95174	165208	94558
388.9837359	46	35813	95574	80376	 	34490	98211	46992	31869	 	 	168114	 	162061	112053	123660	58382	23888	18655	124846	56510	42879	 	50624	268823	219298	 	40099	90110	23873	66562	140626	 	 	183945	27280	 	402081	239553	125221	 	148061	31638	74817	101384	101800	120407	299781	 	250817	 
389.1092025	438	127204	132804	321521	110709	269773	124845	156646	84949	85178	183744	101566	199165	259451	157796	229138	212041	92001	265687	161051	126803	144051	147515	93359	31277	176185	182556	119435	116299	77310	166270	250686	142482	173822	272088	193795	46419	189658	171708	80581	143085	172921	 	 	104259	158437	98461	174647	171109	137106	135826
389.1337882	56	354115	522062	468434	249914	473749	664658	431452	421608	307366	477880	289554	267757	612907	499839	438214	498901	510856	453197	831499	520853	407756	181525	361436	376770	522236	399750	278274	459361	321241	415274	576524	604078	307977	339300	459770	324236	437788	576136	429061	441859	487451	222093	141551	348776	577000	556247	473082	636775	293529	417289
389.2660306	340	108702	45316	76136	159703	109261	57051	15908	14362	127518	 	91595	291	101162	 	7056	32732	37972	157892	105311	43690	91309	35217	120006	63788	25365	30353	94213	51891	116138	20806	174069	 	18678	 	192869	25070	17015	97472	145848	59713	72779	66352	 	94506	64138	171999	106293	 	106334	164801
389.9707316	75	1070721	1110185	1175174	829806	1196595	1265244	1042351	1246564	1106751	930999	1010443	761292	1184157	1341266	1142831	1303172	1172516	803997	958328	1147541	1291639	904738	991105	1281083	1231868	1009324	943196	1273790	1089714	1091163	1059025	1475264	1251612	1159458	1043331	965479	978978	1012087	1061896	1135509	1225431	1011202	593124	1021875	1238768	1197841	1113907	1232909	1318683	1096085
390.01721	44	40044	132253	19397	25326	128338	45295	15369	46837	40929	115736	17646	 	59804	43353	43532	174536	34700	31436	117581	41899	11226	188656	55556	57747	35620	39998	6397	32177	127058	42211	25984	 	4597	31928	56755	128880	119779	74564	27696	142458	48661	56072	 	87351	77551	154955	47702	125949	82095	72949
390.1085596	446	48594	 	88230	44478	69765	43389	27189	28306	36778	52219	36655	98185	57408	32510	39422	45669	67870	63505	64063	50619	22826	53053	20204	 	62346	81468	33830	22466	13193	30859	33523	17532	32382	78854	80230	 	131188	47294	 	41476	34415	 	 	29632	63726	 	24044	53670	 	28180
390.2192659	548	35117	27070	66093	41805	31930	27593	25540	59700	32801	58838	41620	50962	30327	27598	36666	16193	44309	52044	29401	29608	22800	28120	29628	30492	22922	57838	38410	35681	50897	25060	34435	32391	36993	51813	16408	35240	64084	24428	23727	35448	37206	42934	65910	33154	40619	39587	45801	84932	48530	41798
390.2761755	511	43954	49632	96594	68039	113053	32018	42034	96949	43629	76694	103617	77124	64901	44219	66905	56154	73827	97998	79129	79034	21788	121097	111466	74241	97072	67890	102474	108368	62061	 	99945	18005	116581	49367	93828	58719	114493	69555	101909	88023	78222	39586	29939	57742	 	77383	57450	36046	94946	79767
390.3188959	455	 	33024	131954	 	103388	 	 	64748	23847	32301	58871	55659	136255	39339	 	26073	96846	 	37393	55127	 	45395	 	61123	68493	 	140737	17596	52518	 	 	63995	35783	 	 	 	57585	 	31982	 	 	 	 	57678	 	37791	 	25279	50118	104330
390.7064932	57	569428	382129	475806	369387	425154	484768	304696	446096	500458	330407	333096	241098	350926	406121	473790	362046	398262	313586	399777	408162	490082	230805	471036	430898	483657	403537	333876	462815	365379	523461	379505	442638	249534	317403	206646	415877	322109	314559	340427	419375	534906	183995	 	311003	504187	368945	299127	516882	394411	458034
390.9892606	58	2766704	583067	1356767	1415503	691953	555350	904500	720457	1220744	1221592	2422384	2804779	1215971	709064	1381077	441765	924160	1110818	505607	887227	888270	1688003	1873637	503784	922850	609458	1511204	834383	1385442	1097997	719727	501541	364723	848501	758192	1574861	836062	1323212	1412595	571137	676904	1329455	131388	1813969	978216	675286	840660	872488	1358771	1543480
391.2223108	486	80207	35849	75278	110083	95808	71476	70577	76545	83527	85359	72692	120754	90773	59460	138452	39002	56098	32206	73281	51439	60778	113834	94425	61233	70263	42500	93608	50538	84592	92447	41282	51070	79576	115251	67597	69273	254703	113080	87517	74134	47426	106345	14180	40094	73343	77639	98569	88230	73204	50383
391.281856	391	 	1114474	860865	535125	793428	750593	 	516196	347915	521191	628353	537262	688632	564480	648323	845022	592920	442370	880012	623431	261619	385134	408533	806025	826665	447944	469996	352261	769274	359527	522318	181053	508381	 	647215	730403	1035037	325474	836153	1619135	336537	579265	463759	558239	1259183	602113	456943	571664	750286	1258409
391.9877096	101	346159	118494	259953	179174	212582	79009	161889	123431	209272	236538	360245	338521	245072	189180	222476	73567	170253	208938	159382	175150	93089	252199	169931	182552	190295	92122	248046	235518	202089	163634	143831	66246	105125	154078	254186	245390	82386	148056	176721	274782	75875	162201	47578	238098	89414	209285	72474	163188	214886	117350
392.285158	408	241534	114334	107598	140619	211571	144256	99391	118462	150376	137183	174796	135272	110732	104718	65935	216966	140813	133767	289182	161213	356484	139408	191532	297885	206478	161012	588325	122547	157325	 	119420	109971	473542	334934	354555	476921	 	109139	100663	170864	504582	301801	409890	284814	132996	805524	218352	80317	334048	530044
392.3346603	548	 	16299	14284	8799	15301	44315	 	25115	 	 	9975	13004	17963	19120	9775	9721	25037	10836	15235	9865	48825	11744	13218	22085	31479	41878	15618	19536	13045	 	40407	 	 	20370	35241	10684	25630	24301	18623	17156	 	59297	 	20866	 	29495	 	18129	13297	30436
392.7036007	57	212469	181979	182133	208554	234277	229027	139080	199983	205501	141771	120111	35936	208834	164943	226775	157015	110647	136441	118681	179576	247008	79155	253866	217224	206675	192100	175862	262682	162504	250921	146860	164723	100362	129224	148537	150626	154111	242307	170674	170974	299401	116027	 	319817	235365	125194	89273	180580	157586	241043
392.9003026	56	331931	483889	441218	413259	291053	447497	628067	413780	290438	592765	330926	411764	505952	313617	414228	317841	564952	441138	358145	404772	223310	276894	335064	383422	458628	261893	273848	327535	317607	355465	419366	449798	322059	289711	423214	343006	581539	303345	378853	211283	340086	371771	 	333196	480452	420171	487152	383891	415222	504229
392.984425	61	416180	239698	221397	271202	214954	162318	136317	223482	240245	235927	410673	479405	227564	189083	314462	252294	176675	210781	161261	208710	190943	282928	314390	254784	243551	132228	279584	152229	267059	278500	264235	221488	 	270439	279697	205795	239083	377929	267761	186518	122668	269306	 	266015	220875	176452	163408	182647	215378	186972
393.2175572	393	91998	141601	214523	223212	264510	179619	155284	123922	98574	109567	142068	141374	218076	212535	217490	121539	150537	88076	159531	167418	119938	152013	102900	144833	234628	189549	131376	70944	179793	166333	177976	121941	227878	207802	205503	122881	137598	217888	178093	201005	135527	147444	 	95764	150690	163887	146770	157489	96392	242312
393.229902	521	27010	24046	57962	58002	42880	37524	34975	48697	 	18172	40940	14024	54475	17750	16409	15039	24456	15639	22594	22382	10202	48333	39462	29438	28141	11098	27584	10700	19779	30083	25528	10249	28558	21950	16095	19189	61634	35385	39309	44860	8375	16987	24822	16067	17510	21233	12204	27484	18750	42834
393.2948611	532	169358	232583	33999	108218	277193	162758	180321	91196	228446	250938	29644	110339	43613	400330	222940	255597	103307	155262	109504	111073	183055	 	318831	94968	400955	338689	319144	194717	79358	250299	181254	241568	351361	143004	226842	170960	31504	289929	131057	292232	216837	188750	247555	357891	257096	198335	101762	227630	260179	103166
393.2950133	53	238379	215052	230438	164990	191180	286002	196652	257446	250879	204904	341179	209150	273111	211934	273471	239555	287797	249819	222329	213810	251522	217327	259134	220684	293333	224899	218044	258965	232431	278081	241076	345411	222043	261948	261327	236058	333301	215193	232467	208168	254386	265510	115138	288600	289593	268185	230217	209787	315924	257268
394.2054987	377	241151	244556	132184	62361	544083	52650	 	84507	173200	146766	150039	378885	421418	73655	299289	89812	77204	636148	386642	68310	 	73397	312920	57718	20071	11097	235283	132198	129561	149506	95704	 	 	 	275087	170118	102614	310026	98641	131482	52294	 	 	170499	 	129783	99666	175914	108757	188177
394.2198363	148	462212	 	 	331313	120104	118175	175038	 	128793	 	449392	 	87553	 	125496	94844	 	 	 	 	104281	58364	143752	 	 	 	522725	125995	 	79335	109071	106644	54458	284950	541214	109409	223647	264148	375803	407172	124458	255640	 	155572	122827	 	125115	 	 	 
394.2966701	278	36666	43513	50888	42402	37854	39070	 	65929	29454	145421	76980	108193	59004	36408	32342	101559	76101	113914	48727	50284	65540	39088	36574	57040	32949	147004	54871	44206	73622	14400	121879	 	134419	 	42588	33814	29165	43182	27171	56377	197682	 	129792	30354	25115	85322	48115	31816	43366	125077
394.3438333	538	441376	423544	664500	254301	 	 	384124	91302	362194	244631	428062	479496	95653	162769	338582	266410	221768	369446	87857	178771	160013	174689	488888	339253	 	295532	 	284013	307321	228830	185642	170511	253535	418179	274018	 	539535	524554	 	59732	222322	161331	239177	 	300687	361653	427020	 	158877	353988
394.8716629	50	2860430	1462374	2533097	2898185	1199385	1340379	3032707	2059420	2225516	2776259	3729168	4460228	2087841	2044198	1865598	1717914	2307690	2793706	1447441	2201539	1686879	4095312	2161301	2251189	2232413	2592113	3354900	1887409	3131433	1920675	2118183	2088663	3248765	2266946	3081273	3327075	2745002	2765164	3516278	2066849	1628685	3900701	423778	2789432	2154943	1697486	2270486	2018117	2121941	2834398
394.896821	56	1170101	498704	462191	437079	248358	423328	509517	346747	256961	826810	452014	383759	590148	245935	319781	436485	486388	471643	222501	360573	1365796	121046	1014783	276858	407002	275311	1485474	315042	1462219	297039	385380	616653	1132049	302967	537045	278617	488157	262059	1656629	283214	249652	412514	 	312993	587635	315909	431596	299503	235684	761051
395.0002809	50	195021	181780	182487	102967	209096	270871	245797	164805	183858	155862	123774	241444	238090	199052	329382	263362	214471	139464	178450	192632	249318	128780	154236	226402	286472	142813	123457	232250	135193	230724	165082	197766	125170	221525	206906	158666	154507	208826	152452	205837	235188	174098	187703	212294	278121	223437	203131	181351	224635	176149
395.1536601	56	59301	169192	34709	154228	205303	174463	43721	153172	111537	26987	136959	273803	 	251005	70089	65159	156420	84113	341134	119479	100050	160212	216948	185386	135297	162436	124647	183888	331591	233921	102206	58991	429531	10883	260610	206275	 	273339	64210	278683	120082	47807	 	121857	309029	104694	84847	272693	49645	50069
395.1647283	312	14366	23892	6938	 	6783	 	33341	85832	 	 	 	14440	18630	 	11670	3916	17630	 	32510	22904	 	8061	1739	33865	 	8345	6537	18114	6225	 	 	 	 	 	 	 	 	 	46449	16044	 	16289	 	 	 	11311	3690	 	 	15910
395.2089888	377	211356	123728	114273	48288	281182	44485	 	44494	106992	 	90263	214316	209282	54833	260331	129630	51083	279900	291367	58500	38030	61719	161170	70120	34679	19332	124615	254922	109215	98849	79548	62280	94485	 	317723	101878	61560	373471	80042	267832	 	6089	21108	124749	 	77400	48756	235677	15420	61705
